file,column,old,new,row
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[17.5505, 36.653]; [36.9634, 42.2166]","[10.7213, 42.2166]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0.562014, 1.84692]","[0, 1.84692]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[1.46876, 3.69383]","[0, 3.69383]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0.432479, 0.688415]; [3.31567, 5.54075]","[1.06971, 5.54075]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.203704]; [1.45727, 2.39744]; [2.86752, 9.23458]","[0.407408, 0.663343]; [0.846155, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[2.56929, 8.44332]","[0, 8.44332]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[6.71454, 16.8866]","[0, 16.8866]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[1.97711, 3.14714]; [15.1579, 25.33]","[4.89025, 25.33]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_random,"[0, 0.931249]; [6.66201, 10.9601]; [13.1091, 42.2166]","[1.8625, 3.03253]; [3.86827, 42.2166]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,"[5.45541, 5.71274]; [6.17593, 6.3818]; [6.6134, 7.10233]; [7.33392, 7.38539]; [7.64272, 7.66845]; [7.79712, 7.82285]; [8.51764, 9.67563]","[7.56552, 9.67563]",registry_version=2026-09-23.1; track=nuScenes; geometry=oracle; system=plan_ade; target=JC_ade; signal=R2_cnn_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,none,"[0, 0.476183]",registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,"[0, 2.02137]","[0, 1.90646]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,"[0, 1.75499]","[0, 1.60874]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,"[0, 9.23458]","[0, 0.00522318]; [0.438747, 0.611112]; [1.65052, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,overheads_at_least_full_fidelity,"[1.68709, 9.23458]","[0, 9.23458]",registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_gbm_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=oracle; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=oracle; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=gate_ridge; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,True,False,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,True,False,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=nuScenes; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=oracle; system=brake; target=J; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,True,False,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=brake; target=J; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,True,False,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,True,False,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_clf; unit=ms; full_fidelity_feasible=True
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_random,False,True,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R2_cnn_clf; unit=mJ; full_fidelity_feasible=False
cached_analyses_overhead_tolerance.csv,measured_in_at_least_full_fidelity,True,False,registry_version=2026-09-23.1; track=KITTI; geometry=mono; system=traj; target=JB; signal=R1_mlp_reg; unit=ms; full_fidelity_feasible=True
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,gate_ridge,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,gate_ridge,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_dec,dE_E6_risk_weighted,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,optimal_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,optimal_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,optimal_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_dec,dE_E6_risk_weighted,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,optimal_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,optimal_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,optimal_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,optimal_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,optimal_perc,R1_mlp_reg,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_perc,R1_gbm_clf,R1_gbm_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,optimal_perc,criticality_cheap|R1_gbm_reg,criticality_cheap,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,optimal_perc,R1_gbm_clf,criticality_cheap,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,no_shared_optimum,False,True,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,no_shared_optimum,False,True,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,gate_ridge,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,gate_ridge,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,dE_E6_risk_weighted,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,argmax_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,argmax_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,argmax_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_dec,dE_E6_risk_weighted,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,argmax_dec,criticality_cheap,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,argmax_dec,gate_gbm,R1_mlp_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,argmax_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,argmax_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_dE; pool=old
cached_analyses_selection.csv,argmax_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_dec,uncertainty,gate_gbm,registry_version=2026-09-23.1; section=test_disagreement; track=KITTI; geometry=mono; system=traj; target=JB; objective=E_perc_risk; pool=old
cached_analyses_selection.csv,argmax_perc,R1_mlp_reg,R1_gbm_clf,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_perc,R1_gbm_clf,R1_gbm_reg,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,argmax_perc,R1_gbm_clf,criticality_cheap,registry_version=2026-09-23.1; section=test_disagreement; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,trivial_ego_speed,gate_gbm,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,R1_gbm_clf,trivial_ego_speed,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,trivial_ego_speed,gate_gbm,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,R1_gbm_clf,trivial_ego_speed,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,gate_gbm,R1_gbm_clf,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,trivial_ego_speed,R1_gbm_clf,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,gate_gbm,R1_gbm_clf,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,trivial_ego_speed,R1_gbm_clf,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,R1_mlp_clf,gate_gbm,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=traj; target=JB; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,R1_mlp_clf,gate_gbm,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=oracle; system=traj; target=JB; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_dec,gate_gbm,trivial_ego_speed,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_dE; pool=P2
cached_analyses_selection.csv,selected_dec,gate_gbm,trivial_ego_speed,registry_version=2026-09-23.1; section=validation_selection; track=KITTI; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_perc,R1_gbm_reg,R1_gbm_clf,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_perc,R1_gbm_clf,R1_gbm_reg,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
cached_analyses_selection.csv,selected_perc,R1_gbm_clf,R1_gbm_reg,registry_version=2026-09-23.1; section=validation_selection; track=nuScenes; geometry=mono; system=brake; target=J; objective=E_perc_risk; pool=P2
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_gbm_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_gbm_clf; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=traj/JB; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=traj/JB; diagonal=False; signal=R1_gbm_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=traj/JB; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=gate_ridge; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=gate_gbm; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_ade/JC_ade; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_all_draws,False,True,group=nuScenes oracle; track=nuScenes; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_all_draws,True,False,group=nuScenes oracle; track=nuScenes; geometry=oracle; trained_for=plan_fde/JC_fde; evaluated_on=brake/J; diagonal=False; signal=gate_ridge; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_gbm_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI mono; track=KITTI; geometry=mono; trained_for=brake/J; evaluated_on=traj/JB; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
